,Place,Post,Share,Date,CPost,WPost,Page
158,The Shore at Katathani,"พูลวิลล่าวิวพระอาทิตย์ตกดินเย็นนี้..ละมุนมาก #ชวนแฟนมาพักเลย 💕
📍 The Shore at Katathani , Phuket
ราคาห้องเริ่มต้น 5,999 .-/คืน #โปรโมชั่นอัพเกรดห้องฟรี **เลื่อนได้ เปลี่ยนได้!
• จองแล้วเข้าพักได้ทันที… เพิ่มเติม",,2021-03-02 18:03:00.000000,"พูลวิลล่าวิวพระอาทิตย์ตกดินเย็นนี้..ละมุนมาก#ชวนแฟนมาพักเลยTheShoreatKatathani,Phuketราคาห้องเริ่มต้น5,999.-/คืน#โปรโมชั่นอัพเกรดห้องฟรี**เลื่อนได้เปลี่ยนได้!•จองแล้วเข้าพักได้ทันที…เพิ่มเติม","['พูล', 'วิลล่า', 'วิว', 'พระอาทิตย์ตกดิน', 'เย็น', 'นี้', '..', 'ละมุน', 'มาก', '#', 'ชวน', 'แฟน', 'มา', 'พัก', 'เลย', 'TheShoreatKatathani', ',', 'Phuket', 'ราคา', 'ห้อง', 'เริ่มต้น', '5,999.', '-', '/', 'คืน', '#', 'โปรโมชั่น', 'อัพเกรด', 'ห้อง', 'ฟรี', '**', 'เลื่อน', 'ได้', 'เปลี่ยน', 'ได้', '!•', 'จองแล้ว', 'เข้า', 'พัก', 'ได้', 'ทันที', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
159,Theerapol Nakpradit,"SAii Phi Phi Island Village 🌴
ใช้ชีวิตสุดหรูแบบชิลล์ที่สุด! สบายที่สุด! ทะเลสวยที่สุด!
หาดตื้นน้ำทะเลสีฟ้าสดจนแสบตา
วิวฉากหลังเขาสูงสวยงามอลังการ
ดูได้ทั้งพระอาทิตย์ขึ้นและตกในที่เดียว
… เพิ่มเติม",,2021-03-01 20:52:00.000000,SAiiPhiPhiIslandVillageใช้ชีวิตสุดหรูแบบชิลล์ที่สุด!สบายที่สุด!ทะเลสวยที่สุด!หาดตื้นน้ำทะเลสีฟ้าสดจนแสบตาวิวฉากหลังเขาสูงสวยงามอลังการดูได้ทั้งพระอาทิตย์ขึ้นและตกในที่เดียว…เพิ่มเติม,"['SAiiPhiPhiIslandVillage', 'ใช้ชีวิต', 'สุด', 'หรู', 'แบบ', 'ชิล', 'ล์', 'ที่สุด', '!', 'สบาย', 'ที่สุด', '!', 'ทะเล', 'สวย', 'ที่สุด', '!', 'หาด', 'ตื้น', 'น้ำทะเล', 'สี', 'ฟ้า', 'สด', 'จน', 'แสบตา', 'วิว', 'ฉาก', 'หลังเขา', 'สูง', 'สวยงาม', 'อลังการ', 'ดู', 'ได้', 'ทั้ง', 'พระอาทิตย์', 'ขึ้น', 'และ', 'ตกใน', 'ที่', 'เดียว', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
160,,"เที่ยวคนเดียวมันเหงา เที่ยวด้วยกัน..ทั้งหายเหงา(กับเพื่อน) ทั้งอุ่นใจ(กับแฟน) 💙
ซีซั่นเที่ยวของทะเลไทยแบบนี้
ไปดูฟิลลิ่งความแตกต่างของการไปเที่ยวระหว่าง
จะไปกับเพื่อน vs จะไปกับแฟน กันค่า
ใครอยู่สายไหน..กดแชร์ คอมเมนท์บอกกันหน่อยเร็ว 🙌🏻
IG - paigunna
#ไปกันนะ #couplemustgo",,2021-02-28 13:10:00.000000,เที่ยวคนเดียวมันเหงาเที่ยวด้วยกัน..ทั้งหายเหงา(กับเพื่อน)ทั้งอุ่นใจ(กับแฟน)ซีซั่นเที่ยวของทะเลไทยแบบนี้ไปดูฟิลลิ่งความแตกต่างของการไปเที่ยวระหว่างจะไปกับเพื่อนvsจะไปกับแฟนกันค่าใครอยู่สายไหน..กดแชร์คอมเมนท์บอกกันหน่อยเร็วIG-paigunna#ไปกันนะ#couplemustgo,"['เที่ยว', 'คนเดียว', 'มัน', 'เหงา', 'เที่ยว', 'ด้วยกัน', '..', 'ทั้ง', 'หาย', 'เหงา', '(', 'กับ', 'เพื่อน', ')', 'ทั้ง', 'อุ่นใจ', '(', 'กับ', 'แฟน', ')', 'ซีซั่น', 'เที่ยว', 'ของ', 'ทะเล', 'ไทย', 'แบบนี้', 'ไปดู', 'ฟิลลิ่ง', 'ความแตกต่าง', 'ของ', 'การ', 'ไปเที่ยว', 'ระหว่าง', 'จะ', 'ไป', 'กับ', 'เพื่อน', 'vs', 'จะ', 'ไป', 'กับ', 'แฟน', 'กัน', 'ค่า', 'ใคร', 'อยู่', 'สาย', 'ไห', 'น.', '.กด', 'แชร์', 'คอมเมนท์', 'บอก', 'กัน', 'หน่อย', 'เร็ว', 'IG-paigunna', '#', 'ไป', 'กัน', 'นะ', '#', 'couplemustgo']",ไปกันนะ : Pai Gun Na
161,,"นี่คือ ปิเละลากูน..เกาะพีพีวันนี้ 💙
สีฟ้าสด! ใส! วิวอลังการ! อากาศดีที่สุดเกินจะบรรยาย นี่แหละที่เค้าว่า ‘สระว่ายน้ำกลางทะเลสวยระดับโลก’ อยากให้ทุกคนได้มาเห็น มาเที่ยวตอนนี้เถอะ พลาดไม่ได้จริงๆ ไปดูคลิปเล้ยยย!
… เพิ่มเติม",,2021-02-27 13:42:00.000000,นี่คือปิเละลากูน..เกาะพีพีวันนี้สีฟ้าสด!ใส!วิวอลังการ!อากาศดีที่สุดเกินจะบรรยายนี่แหละที่เค้าว่า‘สระว่ายน้ำกลางทะเลสวยระดับโลก’อยากให้ทุกคนได้มาเห็นมาเที่ยวตอนนี้เถอะพลาดไม่ได้จริงๆไปดูคลิปเล้ยยย!…เพิ่มเติม,"['นี่', 'คือ', 'ปิ', 'เละ', 'ลา', 'กู', 'น.', '.', 'เกาะ', 'พี', 'พี', 'วันนี้', 'สี', 'ฟ้า', 'สด', '!', 'ใส', '!', 'วิว', 'อลังการ', '!', 'อากาศ', 'ดี', 'ที่สุด', 'เกิน', 'จะ', 'บรรยาย', 'นี่แหละ', 'ที่', 'เค้า', 'ว่า', '‘', 'สระว่ายน้ำ', 'กลาง', 'ทะเล', 'สวย', 'ระดับโลก', '’', 'อยาก', 'ให้', 'ทุกคน', 'ได้มา', 'เห็น', 'มา', 'เที่ยว', 'ตอนนี้', 'เถอะ', 'พลาด', 'ไม่', 'ได้', 'จริงๆ', 'ไปดู', 'คลิป', 'เล้ย', 'ยย!…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
162,,"#เกาะพีพีตอนนี้..เวลาดีที่สุดแล้ว ต้องมา!!! 🏝
ติดเกาะให้หนำใจ ทะเลไทยช่วงไฮซีซั่น
เที่ยวสบาย คนไม่เยอะ ราคาก็ไม่แพง
‘ต้องมาให้เห็นกับตา..พลาดแล้วไม่รู้จะได้เจอแบบนี้อีกปีไหน’
ทั้งเกาะพีพี เกาะสิมิลัน… เพิ่มเติม",,2021-02-26 12:40:00.000000,#เกาะพีพีตอนนี้..เวลาดีที่สุดแล้วต้องมา!!!ติดเกาะให้หนำใจทะเลไทยช่วงไฮซีซั่นเที่ยวสบายคนไม่เยอะราคาก็ไม่แพง‘ต้องมาให้เห็นกับตา..พลาดแล้วไม่รู้จะได้เจอแบบนี้อีกปีไหน’ทั้งเกาะพีพีเกาะสิมิลัน…เพิ่มเติม,"['#', 'เกาะ', 'พี', 'พี', 'ตอนนี้', '..', 'เวลา', 'ดี', 'ที่สุด', 'แล้ว', 'ต้อง', 'มา', '!!!', 'ติด', 'เกาะ', 'ให้', 'หนำใจ', 'ทะเล', 'ไทย', 'ช่วง', 'ไฮ', 'ซีซั่น', 'เที่ยว', 'สบาย', 'คน', 'ไม่', 'เยอะ', 'ราคา', 'ก็', 'ไม่', 'แพง', '‘', 'ต้อง', 'มา', 'ให้', 'เห็น', 'กับ', 'ตา', '..', 'พลาด', 'แล้ว', 'ไม่', 'รู้', 'จะ', 'ได้', 'เจอ', 'แบบนี้', 'อีก', 'ปี', 'ไหน', '’', 'ทั้ง', 'เกาะ', 'พี', 'พี', 'เกาะ', 'สิมิลัน', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
163,,"ติดเกาะ 🏝
📍 SAii Phi Phi Island Village ,เกาะพีพี",,2021-02-21 15:21:00.000000,"ติดเกาะSAiiPhiPhiIslandVillage,เกาะพีพี","['ติด', 'เกาะ', 'SAiiPhiPhiIslandVillage', ',', 'เกาะ', 'พี', 'พี']",ไปกันนะ : Pai Gun Na
164,Canon M Club,"ก่อนหมดหนาวต้นปีนี้..เที่ยวเชียงราย 2 วัน 1 คืน แบบกระชับ..กับ Canon EOS M50 Mark II
#ไปกันนะ #CanonThailand #CMT #ปรับมุมใหม่ใส่สตอรี่ #FlexYourStories #CanonEOSM50II",,,ก่อนหมดหนาวต้นปีนี้..เที่ยวเชียงราย2วัน1คืนแบบกระชับ..กับCanonEOSM50MarkII#ไปกันนะ#CanonThailand#CMT#ปรับมุมใหม่ใส่สตอรี่#FlexYourStories#CanonEOSM50II,"['ก่อน', 'หมด', 'หนาว', 'ต้นปี', 'นี้', '..', 'เที่ยว', 'เชียงราย', '2', 'วัน', '1', 'คืน', 'แบบ', 'กระชับ', '..', 'กับ', 'CanonEOSM', '50', 'MarkII', '#', 'ไป', 'กัน', 'นะ', '#', 'CanonThailand', '#', 'CMT', '#', 'ปรับ', 'มุม', 'ใหม่', 'ใส่', 'สตอ', 'รี่', '#', 'FlexYourStories', '#', 'CanonEOSM', '50', 'II']",ไปกันนะ : Pai Gun Na
165,,"#หลีเป๊ะคือสวรรค์ของทะเลไทย..ที่คนไทยไม่ควรพลาดจริงๆ!!
ออมนัทยกให้เป็นเกาะที่ชอบที่สุดในใจตอนนี้เลย 🏝
สิ่งที่ต้องทำ! 🤙🏻
1.แค่ได้ไปนั่งเอื่อยๆชิลๆ ริมทะเลก็ดีมากๆแล้วอะ
2.หาด Sunrise Beach กลางวันเล่นน้ำสบาย… เพิ่มเติม",,2021-02-18 22:45:00.000000,#หลีเป๊ะคือสวรรค์ของทะเลไทย..ที่คนไทยไม่ควรพลาดจริงๆ!!ออมนัทยกให้เป็นเกาะที่ชอบที่สุดในใจตอนนี้เลยสิ่งที่ต้องทำ!🤙1.แค่ได้ไปนั่งเอื่อยๆชิลๆริมทะเลก็ดีมากๆแล้วอะ2.หาดSunriseBeachกลางวันเล่นน้ำสบาย…เพิ่มเติม,"['#', 'หลี', 'เป๊ะ', 'คือ', 'สวรรค์', 'ของ', 'ทะเล', 'ไทย', '..', 'ที่', 'คนไทย', 'ไม่', 'ควร', 'พลาด', 'จริงๆ', '!!', 'ออม', 'นัทยก', 'ให้', 'เป็น', 'เกาะ', 'ที่', 'ชอบ', 'ที่สุด', 'ใน', 'ใจ', 'ตอนนี้', 'เลย', 'สิ่ง', 'ที่', 'ต้อง', 'ทำ', '!🤙', '1.', 'แค่', 'ได้', 'ไป', 'นั่ง', 'เอื่อยๆ', 'ชิล', 'ๆ', 'ริ', 'มทะ', 'เลก็ดี', 'มาก', 'ๆ', 'แล้ว', 'อะ', '2.', 'หาด', 'SunriseBeach', 'กลางวัน', 'เล่น', 'น้ำ', 'สบาย', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
166,,"#แพ๊คเกจสุดคุ้มในรีสอร์ตสุดปังของไทย!
Four Seasons Resort รีสอร์ตหรูระดับโลก
ที่เพื่อนๆสามารถเข้าพักได้แล้ววันนี้..กับโปรราคาดี!!!
🏝Four Seasons Koh Samui
เริ่มต้น 13,000 บาท / คืน
- อาหารเช้าสำหรับ 2 ท่าน
-… เพิ่มเติม",,2021-02-18 18:49:00.000000,"#แพ๊คเกจสุดคุ้มในรีสอร์ตสุดปังของไทย!FourSeasonsResortรีสอร์ตหรูระดับโลกที่เพื่อนๆสามารถเข้าพักได้แล้ววันนี้..กับโปรราคาดี!!!FourSeasonsKohSamuiเริ่มต้น13,000บาท/คืน-อาหารเช้าสำหรับ2ท่าน-…เพิ่มเติม","['#แพ๊ค', 'เกจ', 'สุด', 'คุ้ม', 'ใน', 'รีสอร์ต', 'สุด', 'ปัง', 'ของ', 'ไทย', '!', 'FourSeasonsResort', 'รีสอร์ต', 'หรู', 'ระดับโลก', 'ที่', 'เพื่อน', 'ๆ', 'สามารถ', 'เข้า', 'พัก', 'ได้', 'แล้ว', 'วันนี้', '..', 'กับ', 'โปร', 'ราคา', 'ดี', '!!!', 'FourSeasonsKohSamui', 'เริ่มต้น', '13,000', 'บาท', '/', 'คืน', '-', 'อาหารเช้า', 'สำหรับ', '2', 'ท่าน', '-', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
167,,"นี่คือเกาะที่สวยที่สุดในภูเก็ต 🏝
และรีสอร์ตหรูหนึ่งเดียวบนเกาะราชา
หาดทรายสีขาวละเอียดนุ่ม
น้ำทะเลใสจนเห็นพื้นทราย..สุดปัง!
The Racha รีสอร์ตบนเกาะราชา
อยู่ห่างจากอ่าวฉลองแค่ 30 นาที… เพิ่มเติม",,2021-02-17 21:54:00.000000,นี่คือเกาะที่สวยที่สุดในภูเก็ตและรีสอร์ตหรูหนึ่งเดียวบนเกาะราชาหาดทรายสีขาวละเอียดนุ่มน้ำทะเลใสจนเห็นพื้นทราย..สุดปัง!TheRachaรีสอร์ตบนเกาะราชาอยู่ห่างจากอ่าวฉลองแค่30นาที…เพิ่มเติม,"['นี่', 'คือ', 'เกาะ', 'ที่', 'สวย', 'ที่สุด', 'ใน', 'ภูเก็ต', 'และ', 'รีสอร์ต', 'หรู', 'หนึ่งเดียว', 'บน', 'เกาะ', 'ราชา', 'หาดทราย', 'สี', 'ขาว', 'ละเอียด', 'นุ่ม', 'น้ำทะเล', 'ใส', 'จน', 'เห็น', 'พื้นทราย', '..', 'สุด', 'ปัง', '!', 'TheRacha', 'รีสอร์ต', 'บน', 'เกาะ', 'ราชา', 'อยู่', 'ห่าง', 'จาก', 'อ่าว', 'ฉลอง', 'แค่', '30', 'นาที', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
168,,"#สายเนื้ออย่างเราๆห้ามพลาด หายคิดถึงญี่ปุ่นแน่นอน!!
ในที่สุดภูเก็ตก็มีร้านอาหารญี่ปุ่นคุณภาพเยี่ยมมาเปิดแล้ว
Little Edo 少し江戸 ร้านอาหารญี่ปุ่นสไตล์ฟิวชั่น
ทางร้านได้คัดสรรวัตถุดิบเกรดพรีเมี่ยม!!… เพิ่มเติม",,2021-02-16 19:17:00.000000,#สายเนื้ออย่างเราๆห้ามพลาดหายคิดถึงญี่ปุ่นแน่นอน!!ในที่สุดภูเก็ตก็มีร้านอาหารญี่ปุ่นคุณภาพเยี่ยมมาเปิดแล้วLittleEdoร้านอาหารญี่ปุ่นสไตล์ฟิวชั่นทางร้านได้คัดสรรวัตถุดิบเกรดพรีเมี่ยม!!…เพิ่มเติม,"['#', 'สาย', 'เนื้อ', 'อย่าง', 'เรา', 'ๆ', 'ห้าม', 'พลาด', 'หาย', 'คิดถึง', 'ญี่ปุ่น', 'แน่นอน', '!!', 'ในที่สุด', 'ภูเก็ต', 'ก็', 'มี', 'ร้านอาหาร', 'ญี่ปุ่น', 'คุณภาพ', 'เยี่ยม', 'มา', 'เปิด', 'แล้ว', 'LittleEdo', 'ร้านอาหาร', 'ญี่ปุ่น', 'สไตล์', 'ฟิวชั่น', 'ทาง', 'ร้าน', 'ได้', 'คัดสรร', 'วัตถุดิบ', 'เกรด', 'พรีเมี่ยม', '!!…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
169,,"นี่แหละค่ะ..วาเลนไทน์ของเราๆ
ไม่มีเซอร์ไพรส์ ไม่มีของขวัญ
มีแต่ความตั้งใจทำงาน
ที่เป็นบทพิสูจน์ของกันและกัน
ความรักเติบโตขึ้นทุกๆปี
มีสุข มีทุกข์ เบื่อหน่าย
ทะเลาะ ถกเถียง #เรื่องธรรมดา
… เพิ่มเติม",,2021-02-14 12:43:00.000000,นี่แหละค่ะ..วาเลนไทน์ของเราๆไม่มีเซอร์ไพรส์ไม่มีของขวัญมีแต่ความตั้งใจทำงานที่เป็นบทพิสูจน์ของกันและกันความรักเติบโตขึ้นทุกๆปีมีสุขมีทุกข์เบื่อหน่ายทะเลาะถกเถียง#เรื่องธรรมดา…เพิ่มเติม,"['นี่แหละ', 'ค่ะ', '..', 'วาเลนไทน์', 'ของ', 'เรา', 'ๆ', 'ไม่', 'มี', 'เซอร์ไพรส์', 'ไม่', 'มี', 'ของขวัญ', 'มี', 'แต่', 'ความตั้งใจ', 'ทำงาน', 'ที่', 'เป็น', 'บทพิสูจน์', 'ของ', 'กันและกัน', 'ความรัก', 'เติบโต', 'ขึ้น', 'ทุกๆ', 'ปี', 'มี', 'สุข', 'มี', 'ทุกข์', 'เบื่อหน่าย', 'ทะเลาะ', 'ถกเถียง', '#', 'เรื่อง', 'ธรรมดา', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
170,,"#เช้านี้..หนาวสุดท้ายที่เชียงราย 💕
IG - paigunna
#ไปกันนะ #couplemustgo #rainglamping",,2021-02-13 08:38:00.000000,#เช้านี้..หนาวสุดท้ายที่เชียงรายIG-paigunna#ไปกันนะ#couplemustgo#rainglamping,"['#', 'เช้านี้', '..', 'หนาว', 'สุดท้าย', 'ที่', 'เชียงราย', 'IG-paigunna', '#', 'ไป', 'กัน', 'นะ', '#', 'couplemustgo', '#', 'rainglamping']",ไปกันนะ : Pai Gun Na
171,,"เล่น Tiktok แล้วน้า แฟนเพจไปกันนะที่รักทุกคน 💙
แต่ถามว่าทางเราจะมีเต้นด้วยมั้ย?
ขอดูสภาพตัวเองก่อนค่า 🤣
ช่องทางนี้ออมนัททำคอนเท้น how to ฉบับคลิปสั้นเข้าใจง่าย ให้เพื่อนๆดูกัน..แต่ถ้าอยากให้ทำอะไร ก็คอมเม้นท์บอกกันได้เลย
ครบ 100k follows เมื่อไหร่..อาจจะเต้นสักแมทค่า!! 😆",,2021-02-12 13:02:00.000000,เล่นTiktokแล้วน้าแฟนเพจไปกันนะที่รักทุกคนแต่ถามว่าทางเราจะมีเต้นด้วยมั้ย?ขอดูสภาพตัวเองก่อนค่า🤣ช่องทางนี้ออมนัททำคอนเท้นhowtoฉบับคลิปสั้นเข้าใจง่ายให้เพื่อนๆดูกัน..แต่ถ้าอยากให้ทำอะไรก็คอมเม้นท์บอกกันได้เลยครบ100kfollowsเมื่อไหร่..อาจจะเต้นสักแมทค่า!!,"['เล่น', 'Tiktok', 'แล้ว', 'น้า', 'แฟน', 'เพจ', 'ไป', 'กัน', 'นะ', 'ที่รัก', 'ทุกคน', 'แต่', 'ถาม', 'ว่า', 'ทาง', 'เรา', 'จะ', 'มี', 'เต้น', 'ด้วย', 'มั้ย', '?ขอ', 'ดู', 'สภาพ', 'ตัวเอง', 'ก่อน', 'ค่า', '🤣', 'ช่องทาง', 'นี้', 'ออม', 'นัท', 'ทำ', 'คอน', 'เท้น', 'howto', 'ฉบับ', 'คลิป', 'สั้น', 'เข้าใจง่าย', 'ให้', 'เพื่อน', 'ๆ', 'ดู', 'กัน', '..', 'แต่', 'ถ้า', 'อยาก', 'ให้', 'ทำ', 'อะไร', 'ก็', 'คอมเม้นท์', 'บอก', 'กัน', 'ได้', 'เลย', 'ครบ', '100', 'kfollows', 'เมื่อไหร่', '..', 'อาจจะ', 'เต้น', 'สัก', 'แมท', 'ค่า', '!!']",ไปกันนะ : Pai Gun Na
172,,"#ชาเย็นพิเศษในตำนาน แก้วใหญ่ถูกใจมาก ✨
อีกหนึ่งร้านในภูเก็ต..ไปกี่ทีต้องแวะไปทานให้ได้!!
นี่คือร้านโปรดในใจของออมนัท
ร้านพิเศษ Piset Restaurant Phuket
กับเมนูชาเย็น(โคตร)พิเศษ ในตำนาน… เพิ่มเติม",,2021-02-11 20:00:00.000000,#ชาเย็นพิเศษในตำนานแก้วใหญ่ถูกใจมากอีกหนึ่งร้านในภูเก็ต..ไปกี่ทีต้องแวะไปทานให้ได้!!นี่คือร้านโปรดในใจของออมนัทร้านพิเศษPisetRestaurantPhuketกับเมนูชาเย็น(โคตร)พิเศษในตำนาน…เพิ่มเติม,"['#', 'ชาเย็น', 'พิเศษ', 'ใน', 'ตำนาน', 'แก้ว', 'ใหญ่', 'ถูกใจ', 'มาก', 'อีก', 'หนึ่ง', 'ร้าน', 'ใน', 'ภูเก็ต', '..', 'ไป', 'กี่', 'ที', 'ต้อง', 'แวะ', 'ไป', 'ทาน', 'ให้ได้', '!!', 'นี่', 'คือ', 'ร้าน', 'โปรด', 'ใน', 'ใจ', 'ของ', 'ออม', 'นัท', 'ร้าน', 'พิเศษ', 'PisetRestaurantPhuket', 'กับ', 'เมนู', 'ชาเย็น', '(', 'โคตร', ')', 'พิเศษ', 'ใน', 'ตำนาน', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
173,Anusorn Damsong,"#หนึ่งในร้านที่ดีที่สุดในภูเก็ต 🥂
DAY & NIGHT of Phuket
ตึกทรงสวยแปลกตากลางเมืองภูเก็ต
ที่จะพาทุกคนเพลิดเพลินได้ตั้งแต่เช้าจรดกลางคืน
ร้านที่ครบเครื่องที่สุด! ทั้งอาหาร ขนม เบเกอรี่ เครื่องดื่ม … เพิ่มเติม",,2021-02-10 20:49:00.000000,#หนึ่งในร้านที่ดีที่สุดในภูเก็ต🥂DAY&NIGHTofPhuketตึกทรงสวยแปลกตากลางเมืองภูเก็ตที่จะพาทุกคนเพลิดเพลินได้ตั้งแต่เช้าจรดกลางคืนร้านที่ครบเครื่องที่สุด!ทั้งอาหารขนมเบเกอรี่เครื่องดื่ม…เพิ่มเติม,"['#', 'หนึ่ง', 'ใน', 'ร้าน', 'ที่', 'ดี', 'ที่สุด', 'ใน', 'ภูเก็ต', '🥂', 'DAY', '&', 'NIGHTofPhuket', 'ตึก', 'ทรง', 'สวย', 'แปลกตา', 'กลางเมือง', 'ภูเก็ต', 'ที่จะ', 'พา', 'ทุกคน', 'เพลิดเพลิน', 'ได้', 'ตั้ง', 'แต่เช้า', 'จรด', 'กลางคืน', 'ร้าน', 'ที่', 'ครบเครื่อง', 'ที่สุด', '!', 'ทั้ง', 'อาหาร', 'ขนม', 'เบเกอรี่', 'เครื่องดื่ม', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
174,Trang Vô Tinh,"15 อ่างน้ำในไทย วิวปัง บรรยากาศดี!
วาเลนไทน์นี้..ชวนแฟนไปเติมความหวานกันนะ 💕
IG - Paigunna
#ไปกันนะ #couplemustgo #bathgoals",,2021-02-08 21:32:00.000000,15อ่างน้ำในไทยวิวปังบรรยากาศดี!วาเลนไทน์นี้..ชวนแฟนไปเติมความหวานกันนะIG-Paigunna#ไปกันนะ#couplemustgo#bathgoals,"['15', 'อ่าง', 'น้ำ', 'ใน', 'ไทย', 'วิว', 'ปัง', 'บรรยากาศ', 'ดี', '!', 'วาเลนไทน์', 'นี้', '..', 'ชวน', 'แฟน', 'ไป', 'เติม', 'ความหวาน', 'กัน', 'นะ', 'IG-Paigunna', '#', 'ไป', 'กัน', 'นะ', '#', 'couplemustgo', '#', 'bathgoals']",ไปกันนะ : Pai Gun Na
175,,"#พูลวิลล่าน้ำทะเลที่แรกๆในไทย ต้องไปสัมผัส! 🌴
อย่ามองข้ามวิลล่าดีไซน์ไทย เพราะนี่คือรีสอร์ตวิวสุดปัง
มาตรฐานระดับโลก ห้ามพลาดเลยล่ะ!
ช่วงนี้จะไปทางไหนก็เจอแต่ความวุ่นวาย
กังวลหัวใจ อยากไปผ่อนคลายที่ไหนสักที่… เพิ่มเติม",,2021-02-07 20:59:00.000000,#พูลวิลล่าน้ำทะเลที่แรกๆในไทยต้องไปสัมผัส!อย่ามองข้ามวิลล่าดีไซน์ไทยเพราะนี่คือรีสอร์ตวิวสุดปังมาตรฐานระดับโลกห้ามพลาดเลยล่ะ!ช่วงนี้จะไปทางไหนก็เจอแต่ความวุ่นวายกังวลหัวใจอยากไปผ่อนคลายที่ไหนสักที่…เพิ่มเติม,"['#', 'พูล', 'วิลล่า', 'น้ำทะเล', 'ที่', 'แรก', 'ๆ', 'ใน', 'ไทย', 'ต้อง', 'ไป', 'สัมผัส', '!', 'อย่า', 'มองข้าม', 'วิลล่า', 'ดีไซน์', 'ไทย', 'เพราะ', 'นี่', 'คือ', 'รีสอร์ต', 'วิว', 'สุด', 'ปัง', 'มาตรฐาน', 'ระดับโลก', 'ห้าม', 'พลาด', 'เลย', 'ล่ะ', '!', 'ช่วงนี้', 'จะ', 'ไป', 'ทาง', 'ไหน', 'ก็', 'เจอ', 'แต่', 'ความวุ่นวาย', 'กังวล', 'หัวใจ', 'อยาก', 'ไป', 'ผ่อนคลาย', 'ที่ไหน', 'สัก', 'ที่', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
176,,"เหตุผลที่ชอบไปดำน้ำกับแฟนก็เพราะแบบนี้แหละ 💙
IG - paigunna
#ไปกันนะ #couplemustgo",,2021-02-06 18:52:00.000000,เหตุผลที่ชอบไปดำน้ำกับแฟนก็เพราะแบบนี้แหละIG-paigunna#ไปกันนะ#couplemustgo,"['เหตุผล', 'ที่', 'ชอบ', 'ไป', 'ดำน้ำ', 'กับ', 'แฟน', 'ก็', 'เพราะ', 'แบบ', 'นี้แหละ', 'IG-paigunna', '#', 'ไป', 'กัน', 'นะ', '#', 'couplemustgo']",ไปกันนะ : Pai Gun Na
177,,"#พาแฟนไปพักผ่อนเติมความหวาน ในพูลวิลล่าบรรยากาศสุดโรแมนติกบนเกาะสมุย 🌴
ออมนัทมาบอกโปรหวานๆ ที่ Melati Beach Resort & Spa
แพ๊คเกจดินเนอร์สุดโรแมนติก ริมทะเลชายหาดสมุย พร้อมห้องพัก 2 คืน
⭐️ Romance under the… เพิ่มเติม",,2021-02-06 13:31:00.000000,#พาแฟนไปพักผ่อนเติมความหวานในพูลวิลล่าบรรยากาศสุดโรแมนติกบนเกาะสมุยออมนัทมาบอกโปรหวานๆที่MelatiBeachResort&Spaแพ๊คเกจดินเนอร์สุดโรแมนติกริมทะเลชายหาดสมุยพร้อมห้องพัก2คืนRomanceunderthe…เพิ่มเติม,"['#', 'พา', 'แฟน', 'ไป', 'พักผ่อน', 'เติม', 'ความหวาน', 'ใน', 'พูล', 'วิลล่า', 'บรรยากาศ', 'สุด', 'โรแมนติก', 'บน', 'เกาะ', 'สมุย', 'ออม', 'นัท', 'มา', 'บอก', 'โปร', 'หวาน', 'ๆ', 'ที่', 'MelatiBeachResort', '&', 'Spa', 'แพ๊ค', 'เกจ', 'ดินเนอร์', 'สุด', 'โรแมนติก', 'ริมทะเล', 'ชายหาด', 'สมุย', 'พร้อม', 'ห้องพัก', '2', 'คืน', 'Romanceunderthe', '…', 'เพิ่มเติม']",ไปกันนะ : Pai Gun Na
178,,"#เกาะราชาวันนี้ นั่งเรือแค่ 30 นาที จากภูเก็ตเอ๊งงง 🌴
IG - paigunna
#ไปกันนะ #couplemustgo #therachaphuket",,2021-02-04 13:10:00.000000,#เกาะราชาวันนี้นั่งเรือแค่30นาทีจากภูเก็ตเอ๊งงงIG-paigunna#ไปกันนะ#couplemustgo#therachaphuket,"['#', 'เกาะ', 'ราชา', 'วันนี้', 'นั่ง', 'เรือ', 'แค่', '30', 'นาที', 'จาก', 'ภูเก็ต', 'เอ๊', 'งง', 'ง', 'IG-paigunna', '#', 'ไป', 'กัน', 'นะ', '#', 'couplemustgo', '#', 'therachaphuket']",ไปกันนะ : Pai Gun Na
